name,latitude,longitude
上海莘庄地铁站,31.112048191464282,121.38526899999997
上海外环路地铁站,31.121855098461555,121.39302699999998
上海莲花路地铁站,31.13177500436038,121.40292900000001
上海锦江乐园地铁站,31.143162896300442,121.41404900000002
上海上海南站地铁站,31.15569077738209,121.42965699999998
上海漕宝路地铁站,31.16919364916066,121.43477200000002
上海上海体育馆地铁站,31.18646748505781,121.44350999999997
上海徐家汇地铁站,31.19471040672057,121.43623899999997
上海衡山路地铁站,31.20588230051791,121.44672699999997
上海常熟路地铁站,31.214486218703737,121.45130700000003
上海陕西南路地铁站,31.216223202184395,121.45850899999999
上海黄陂南路地铁站,31.2236881311808,121.47327700000001
上海人民广场地铁站,31.23360703681233,121.47553700000003
上海新闸路地铁站,31.23961997959205,121.46808099999998
上海汉中路地铁站,31.24172395956786,121.45852199999999
上海上海火车站地铁站,31.24824989745087,121.455913
上海中山北路地铁站,31.25987278678978,121.459122
上海延长路地铁站,31.272738664251136,121.455405
上海上海马戏城地铁站,31.28045959069284,121.452043
上海汶水路地铁站,31.293397467395394,121.45025300000003
上海彭浦新村地铁站,31.308016994975137,121.44863999999998
上海共康路地铁站,31.319902214663173,121.44702800000002
上海通河新村地铁站,31.33204209884087,121.44147700000003
上海呼兰路地铁站,31.340510018027604,121.437716
上海共富新村地铁站,31.35631186717078,121.43409000000003
上海宝安公路地铁站,31.37043373229464,121.43097800000001
上海友谊西路地铁站,31.382251619381577,121.42787600000003
上海富锦路地铁站,31.393300513781206,121.42471999999997
上海徐泾东地铁站,31.18928145831709,121.29958499999996
上海虹桥火车站地铁站,31.194825405627526,121.321046
上海虹桥2号航站楼地铁站,31.19505540344146,121.327103
上海淞虹路地铁站,31.219154174307914,121.35927799999997
上海北新泾地铁站,31.217378191199582,121.37405
上海威宁路地铁站,31.215688207272464,121.38725700000002
上海娄山关路地铁站,31.21197724256355,121.40402899999998
上海中山公园地铁站,31.21935617238661,121.41813700000002
上海江苏路地铁站,31.221192154923315,121.43062599999998
上海静安寺地铁站,31.22425012583473,121.44667899999999
上海南京西路地铁站,31.229462076250773,121.46248000000003
上海人民广场地铁站,31.23360703681233,121.47553700000003
上海南京东路地铁站,31.239031985187957,121.48464799999999
上海陆家嘴地铁站,31.238640988908983,121.502393
上海东昌路地铁站,31.23451898085227,121.515119
上海上海科技馆地铁站,31.219729168838892,121.54535999999999
上海世纪公园地铁站,31.21045425704597,121.55087000000002
上海龙阳路地铁站,31.20389531940911,121.55735699999998
上海张江高科地铁站,31.202773330075996,121.58778700000002
上海金科路地铁站,31.205123307734155,121.602062
上海广兰路地铁站,31.211935242962912,121.62053800000002
上海唐镇地铁站,31.215056213282942,121.65613900000001
上海创新中路地铁站,31.214660217048987,121.67372900000002
上海华夏东路地铁站,31.19771537815797,121.680872
上海川沙地铁站,31.18759547433897,121.69807200000002
上海凌空路地铁站,31.193704416282074,121.723707
上海远东大道地铁站,31.200282353756624,121.75538199999998
上海海天三路地铁站,31.16968384879912,121.79682699999998
上海浦东国际机场地铁站,31.151223095636247,121.806668
上海上海南站地铁站,31.15569077738209,121.42965699999998
上海石龙路地铁站,31.158829747579297,121.44327000000003
上海龙漕路地铁站,31.17055263625311,121.44440300000001
上海漕溪路地铁站,31.17766256871545,121.438268
上海宜山路地铁站,31.185049498531907,121.427296
上海虹桥路地铁站,31.19755237970737,121.422209
上海延安西路地铁站,31.21050225658951,121.41710500000003
上海中山公园地铁站,31.21935617238661,121.41813700000002
上海金沙江路地铁站,31.232093051218122,121.412064
上海曹杨路地铁站,31.238558989689345,121.41795200000001
上海镇坪路地铁站,31.24770590262933,121.43173599999997
上海中潭路地铁站,31.255494828476515,121.441048
上海上海火车站地铁站,31.24824989745087,121.455913
上海宝山路地铁站,31.252436857591256,121.47637499999998
上海东宝兴路地铁站,31.26084377754332,121.48018200000003
上海虹口足球场地铁站,31.270739683293023,121.47946600000002
上海赤峰路地铁站,31.28213257475195,121.48246100000001
上海大柏树地铁站,31.29044449554112,121.48313099999999
上海江湾镇地铁站,31.306420343241648,121.485094
上海殷高西路地铁站,31.320906205086015,121.48490900000002
上海长江南路地铁站,31.33294809019553,121.49158300000002
上海淞发路地铁站,31.346110964564396,121.50017899999999
上海张华浜地铁站,31.35905884093909,121.49856
上海淞滨路地铁站,31.37170772012426,121.49301000000003
上海水产路地铁站,31.382286619047097,121.48813800000003
上海宝杨路地铁站,31.396148486556182,121.47958400000003
上海友谊路地铁站,31.404949402410274,121.47602000000002
上海铁力路地铁站,31.40898436382478,121.46118399999999
上海江杨北路地铁站,31.408715366397267,121.439512
上海宜山路地铁站,31.185049498531907,121.427296
上海虹桥路地铁站,31.19755237970737,121.422209
上海延安西路地铁站,31.21050225658951,121.41710500000003
上海中山公园地铁站,31.21935617238661,121.41813700000002
上海金沙江路地铁站,31.232093051218122,121.412064
上海曹杨路地铁站,31.238558989689345,121.41795200000001
上海镇坪路地铁站,31.24770590262933,121.43173599999997
上海中潭路地铁站,31.255494828476515,121.441048
上海上海火车站地铁站,31.24824989745087,121.455913
上海宝山路地铁站,31.252436857591256,121.47637499999998
上海海伦路地铁站,31.260202783647376,121.488807
上海临平路地铁站,31.261837768077623,121.50068799999997
上海大连路地铁站,31.258834796673945,121.51297399999997
上海杨树浦路地铁站,31.252992852297833,121.517128
上海浦东大道地铁站,31.240995966496506,121.519496
上海浦电路地铁站,31.221816151032552,121.52591
上海蓝村路地铁站,31.212721235488512,121.527919
上海塘桥地铁站,31.21053925623771,121.518726
上海南浦大桥地铁站,31.209643314054134,121.499599
