name,latitude,longitude
灵岩南路,31.149835832964325,121.49500100000002
东方体育中心,31.154210791432792,121.480374
美兰湖,31.402759423350734,121.34995399999997
罗南新村,31.389794547293267,121.35746400000001
潘广路,31.365094783292655,121.35583399999999
刘行,31.35847184654462,121.36243899999997
顾村公园,31.345583969595147,121.37287199999997
祁华路,31.323096184194586,121.373709
大学,31.321518199247993,121.389028
南陈路,31.322314191654602,121.39833499999999
上大路,31.315906252778404,121.40863400000002
场中路,31.30486835803995,121.41374799999997
大场镇,31.294320458597586,121.41661700000003
行知路,31.285867539160893,121.42167599999998
大华三路,31.274822644398363,121.42305500000002
新村路,31.265013737831197,121.42269799999997
岚皋路,31.257127812927923,121.421922
长寿路,31.241722959577373,121.438384
昌平路,31.234628027097074,121.44258400000002
肇嘉浜路,31.200364352977125,121.450231
