date,node_num
2010-09-27,88.23529411764706
2012-09-16,86.11111111111111
2013-06-08,88.09523809523809
2014-10-26,89.58333333333334
2015-07-25,90.56603773584906
2015-12-26,83.5820895522388
2016-07-31,80.24691358024691
2017-06-02,83.15789473684211
2017-09-06,84.0
2017-12-06,82.11382113821138
