name,BC
中医大省医院,0.45573095401509955
春熙路,0.39212994738046214
天府广场,0.3601006634637383
骡马市,0.35644017387325555
省体育馆,0.3120567375886525
宽窄巷子,0.28311599176389846
东门大桥,0.27110501029512696
草堂北路,0.27110501029512696
市二医院,0.26115305422100205
牛王庙,0.2562342713337909
西南财大,0.2562342713337909
牛市口,0.24090597117364448
文化宫,0.24090597117364448
倪家桥,0.22512010981468772
东大路,0.22512010981468772
清江西路,0.22512010981468772
桐梓林,0.20887668725692063
塔子山公园,0.20887668725692063
成都西站,0.20887668725692063
火车南站,0.1921757035003432
白果林,0.1921757035003432
成都东客站,0.1921757035003432
中坝,0.1921757035003432
锦江宾馆,0.18142301532830016
高新,0.1750171585449554
蜀汉路东,0.1750171585449554
成渝立交,0.1750171585449554
蔡桥,0.1750171585449554
华西坝,0.16906886296042095
金融城,0.15740105239075727
一品天下,0.15740105239075727
惠王陵,0.15740105239075727
非遗博览园,0.15740105239075727
玉双路,0.15740105239075727
新南门,0.15259665980324869
人民公园,0.14150080073209792
磨子桥,0.14024250743536948
孵化园,0.1393273850377488
羊犀立交,0.1393273850377488
洪河,0.1393273850377488
马厂坝,0.1393273850377488
双桥路,0.1393273850377488
通惠门,0.1346373827499428
锦城广场,0.12079615648592999
茶店子客运站,0.12079615648592999
成都行政学院,0.12079615648592999
凤凰大街,0.12079615648592999
万年场,0.12079615648592999
文殊院,0.1091283459162663
世纪城,0.10180736673530084
迎宾大道,0.10180736673530084
大面铺,0.10180736673530084
涌泉,0.10180736673530084
槐树店,0.10180736673530084
太升南路,0.09311370395790437
人民北路,0.09196980096087852
驷马桥,0.09036833676504233
天府三街,0.08236101578586136
金科北路,0.08236101578586136
连山坡,0.08236101578586136
光华公园,0.08236101578586136
来龙,0.08236101578586136
红星桥,0.08098833218943034
火车北站,0.07881491649508122
前锋路,0.06382978723404256
天府五街,0.06245710363761153
金周路,0.06245710363761153
界牌,0.06245710363761153
昭觉寺南路,0.06245710363761153
衣冠庙,0.06245710363761153
南熏大道,0.06245710363761153
十陵,0.06245710363761153
李家沱,0.049988560970029745
华府大道,0.04209563029055136
百草路,0.04209563029055136
书房,0.04209563029055136
动物园,0.04209563029055136
高升桥,0.04209563029055136
凤溪河,0.04209563029055136
成都大学,0.04209563029055136
四河,0.02127659574468085
天河路,0.02127659574468085
龙平路,0.02127659574468085
熊猫大道,0.02127659574468085
红牌楼,0.02127659574468085
杨柳河,0.02127659574468085
明蜀王陵,0.02127659574468085
升仙湖,0.0
广都,0.0
犀浦,0.0
龙泉驿,0.0
军区总医院,0.0
太平园,0.0
万盛,0.0
西河,0.0
