name,BC
天府广场,0.603030303030303
中医大省医院,0.45944055944055945
春熙路,0.4083916083916084
锦江宾馆,0.35664335664335667
东门大桥,0.35664335664335667
骡马市,0.348018648018648
华西坝,0.3393939393939394
牛王庙,0.3393939393939394
省体育馆,0.3212121212121212
牛市口,0.3212121212121212
倪家桥,0.3020979020979021
东大路,0.3020979020979021
桐梓林,0.28205128205128205
塔子山公园,0.28205128205128205
火车南站,0.26107226107226106
白果林,0.26107226107226106
成都东客站,0.26107226107226106
宽窄巷子,0.25314685314685315
高新,0.23916083916083916
蜀汉路东,0.23916083916083916
成渝立交,0.23916083916083916
金融城,0.21631701631701633
一品天下,0.21631701631701633
惠王陵,0.21631701631701633
孵化园,0.19254079254079254
羊犀立交,0.19254079254079254
洪河,0.19254079254079254
草堂北路,0.19254079254079254
人民公园,0.17762237762237762
通惠门,0.16806526806526806
锦城广场,0.16783216783216784
茶店子客运站,0.16783216783216784
成都行政学院,0.16783216783216784
西南财大,0.16783216783216784
世纪城,0.14219114219114218
迎宾大道,0.14219114219114218
大面铺,0.14219114219114218
文化宫,0.14219114219114218
天府三街,0.11561771561771561
金科北路,0.11561771561771561
连山坡,0.11561771561771561
清江西路,0.11561771561771561
市二医院,0.09603729603729604
文殊院,0.08811188811188811
天府五街,0.08811188811188811
金周路,0.08811188811188811
界牌,0.08811188811188811
成都西站,0.08811188811188811
人民北路,0.059673659673659674
华府大道,0.059673659673659674
百草路,0.059673659673659674
书房,0.059673659673659674
中坝,0.059673659673659674
玉双路,0.059673659673659674
太升南路,0.048484848484848485
火车北站,0.030303030303030304
四河,0.030303030303030304
天河路,0.030303030303030304
龙平路,0.030303030303030304
蔡桥,0.030303030303030304
双桥路,0.030303030303030304
升仙湖,0.0
广都,0.0
犀浦,0.0
龙泉驿,0.0
非遗博览园,0.0
万年场,0.0
