name,BC
天府广场,0.7426829268292683
人民公园,0.44390243902439025
通惠门,0.424390243902439
中医大省医院,0.4024390243902439
锦江宾馆,0.3780487804878049
白果林,0.3780487804878049
春熙路,0.3780487804878049
华西坝,0.35121951219512193
蜀汉路东,0.35121951219512193
东门大桥,0.35121951219512193
省体育馆,0.32195121951219513
一品天下,0.32195121951219513
牛王庙,0.32195121951219513
倪家桥,0.29024390243902437
羊犀立交,0.29024390243902437
牛市口,0.29024390243902437
桐梓林,0.25609756097560976
茶店子客运站,0.25609756097560976
东大路,0.25609756097560976
火车南站,0.21951219512195122
迎宾大道,0.21951219512195122
塔子山公园,0.21951219512195122
骡马市,0.18048780487804877
高新,0.18048780487804877
金科北路,0.18048780487804877
成都东客站,0.18048780487804877
文殊院,0.13902439024390245
金融城,0.13902439024390245
金周路,0.13902439024390245
成渝立交,0.13902439024390245
人民北路,0.0951219512195122
孵化园,0.0951219512195122
百草路,0.0951219512195122
惠王陵,0.0951219512195122
火车北站,0.04878048780487805
锦城广场,0.04878048780487805
天河路,0.04878048780487805
洪河,0.04878048780487805
升仙湖,0.0
世纪城,0.0
犀浦,0.0
成都行政学院,0.0
